experiment_id,method,policy_id,predicted_policy,retrieval_score,decision_date,policy_accuracy,allocation_l1_to_reference,projected_weights,reference_weights,task_id
nl_baseline,tfidf,P4,P4,0.1676960851005751,2011-11-01,1,0.0,"{""SPY"":0.0454545455,""QQQ"":0.0454545455,""IWM"":0.0454545455,""DIA"":0.0454545455,""EFA"":0.0454545455,""EEM"":0.0454545455,""VEA"":0.0454545455,""VWO"":0.0454545455,""AGG"":0.0454545455,""BND"":0.0454545455,""SHY"":0.0454545455,""IEF"":0.0454545455,""TLT"":0.0454545455,""TIP"":0.0454545455,""LQD"":0.0454545455,""HYG"":0.0454545455,""GLD"":0.0454545455,""SLV"":0.0454545455,""DBC"":0.0454545455,""VNQ"":0.0454545455,""UUP"":0.0454545455,""BIL"":0.0454545455}","{""SPY"":0.0454545455,""QQQ"":0.0454545455,""IWM"":0.0454545455,""DIA"":0.0454545455,""EFA"":0.0454545455,""EEM"":0.0454545455,""VEA"":0.0454545455,""VWO"":0.0454545455,""AGG"":0.0454545455,""BND"":0.0454545455,""SHY"":0.0454545455,""IEF"":0.0454545455,""TLT"":0.0454545455,""TIP"":0.0454545455,""LQD"":0.0454545455,""HYG"":0.0454545455,""GLD"":0.0454545455,""SLV"":0.0454545455,""DBC"":0.0454545455,""VNQ"":0.0454545455,""UUP"":0.0454545455,""BIL"":0.0454545455}",c76a20cbff50091ee1181473
nl_baseline,rule,P5,P5,1.0,2011-11-01,1,0.0,"{""SPY"":0.0710605554,""QQQ"":0.0688376021,""IWM"":0.0795256891,""DIA"":0.068834336,""EFA"":0.0469614206,""EEM"":0.0764068939,""VEA"":0.0459078303,""VWO"":0.0760713983,""AGG"":0.0086460333,""BND"":0.0123783338,""SHY"":0.0073609401,""IEF"":1.040834086e-17,""TLT"":1.040834086e-17,""TIP"":0.0514949252,""LQD"":0.0758676287,""HYG"":0.090061998,""GLD"":0.0312479079,""SLV"":0.0395853873,""DBC"":0.0688784358,""VNQ"":0.0808726843,""UUP"":1.040834086e-17,""BIL"":1.040834086e-17}","{""SPY"":0.0710605554,""QQQ"":0.0688376021,""IWM"":0.0795256891,""DIA"":0.068834336,""EFA"":0.0469614206,""EEM"":0.0764068939,""VEA"":0.0459078303,""VWO"":0.0760713983,""AGG"":0.0086460333,""BND"":0.0123783338,""SHY"":0.0073609401,""IEF"":1.040834086e-17,""TLT"":1.040834086e-17,""TIP"":0.0514949252,""LQD"":0.0758676287,""HYG"":0.090061998,""GLD"":0.0312479079,""SLV"":0.0395853873,""DBC"":0.0688784358,""VNQ"":0.0808726843,""UUP"":1.040834086e-17,""BIL"":1.040834086e-17}",3999a743aa13006d6098d13b
nl_baseline,tfidf,P5,P5,0.23868052189612618,2011-11-01,1,0.0,"{""SPY"":0.0710605554,""QQQ"":0.0688376021,""IWM"":0.0795256891,""DIA"":0.068834336,""EFA"":0.0469614206,""EEM"":0.0764068939,""VEA"":0.0459078303,""VWO"":0.0760713983,""AGG"":0.0086460333,""BND"":0.0123783338,""SHY"":0.0073609401,""IEF"":1.040834086e-17,""TLT"":1.040834086e-17,""TIP"":0.0514949252,""LQD"":0.0758676287,""HYG"":0.090061998,""GLD"":0.0312479079,""SLV"":0.0395853873,""DBC"":0.0688784358,""VNQ"":0.0808726843,""UUP"":1.040834086e-17,""BIL"":1.040834086e-17}","{""SPY"":0.0710605554,""QQQ"":0.0688376021,""IWM"":0.0795256891,""DIA"":0.068834336,""EFA"":0.0469614206,""EEM"":0.0764068939,""VEA"":0.0459078303,""VWO"":0.0760713983,""AGG"":0.0086460333,""BND"":0.0123783338,""SHY"":0.0073609401,""IEF"":1.040834086e-17,""TLT"":1.040834086e-17,""TIP"":0.0514949252,""LQD"":0.0758676287,""HYG"":0.090061998,""GLD"":0.0312479079,""SLV"":0.0395853873,""DBC"":0.0688784358,""VNQ"":0.0808726843,""UUP"":1.040834086e-17,""BIL"":1.040834086e-17}",02707779e65a5dd0dfb1a16e
nl_baseline,rule,P6,P6,1.0,2011-11-01,1,0.0,"{""SPY"":0.0026554512,""QQQ"":0.0203877984,""IWM"":0.0005640316,""DIA"":0.0178423861,""EFA"":0.0002386935,""EEM"":0.0001240963,""VEA"":0.0002262478,""VWO"":0.0001374918,""AGG"":0.1294557616,""BND"":0.130913694,""SHY"":0.0300045583,""IEF"":0.1165102673,""TLT"":0.1145594934,""TIP"":0.1454930926,""LQD"":0.1237999902,""HYG"":0.0104405843,""GLD"":0.1019351831,""SLV"":0.0019737075,""DBC"":0.0188166587,""VNQ"":0.0015977366,""UUP"":0.0040159594,""BIL"":0.0283071164}","{""SPY"":0.0026554512,""QQQ"":0.0203877984,""IWM"":0.0005640316,""DIA"":0.0178423861,""EFA"":0.0002386935,""EEM"":0.0001240963,""VEA"":0.0002262478,""VWO"":0.0001374918,""AGG"":0.1294557616,""BND"":0.130913694,""SHY"":0.0300045583,""IEF"":0.1165102673,""TLT"":0.1145594934,""TIP"":0.1454930926,""LQD"":0.1237999902,""HYG"":0.0104405843,""GLD"":0.1019351831,""SLV"":0.0019737075,""DBC"":0.0188166587,""VNQ"":0.0015977366,""UUP"":0.0040159594,""BIL"":0.0283071164}",5146d8b55332e2169a4500be
nl_baseline,tfidf,P6,P6,0.17823350988662123,2011-11-01,1,0.0,"{""SPY"":0.0026554512,""QQQ"":0.0203877984,""IWM"":0.0005640316,""DIA"":0.0178423861,""EFA"":0.0002386935,""EEM"":0.0001240963,""VEA"":0.0002262478,""VWO"":0.0001374918,""AGG"":0.1294557616,""BND"":0.130913694,""SHY"":0.0300045583,""IEF"":0.1165102673,""TLT"":0.1145594934,""TIP"":0.1454930926,""LQD"":0.1237999902,""HYG"":0.0104405843,""GLD"":0.1019351831,""SLV"":0.0019737075,""DBC"":0.0188166587,""VNQ"":0.0015977366,""UUP"":0.0040159594,""BIL"":0.0283071164}","{""SPY"":0.0026554512,""QQQ"":0.0203877984,""IWM"":0.0005640316,""DIA"":0.0178423861,""EFA"":0.0002386935,""EEM"":0.0001240963,""VEA"":0.0002262478,""VWO"":0.0001374918,""AGG"":0.1294557616,""BND"":0.130913694,""SHY"":0.0300045583,""IEF"":0.1165102673,""TLT"":0.1145594934,""TIP"":0.1454930926,""LQD"":0.1237999902,""HYG"":0.0104405843,""GLD"":0.1019351831,""SLV"":0.0019737075,""DBC"":0.0188166587,""VNQ"":0.0015977366,""UUP"":0.0040159594,""BIL"":0.0283071164}",3e9ecc0299a534c71e99860d
nl_baseline,rule,P1,P1,1.0,2012-01-03,1,0.0,"{""SPY"":0.019047619,""QQQ"":0.019047619,""IWM"":0.019047619,""DIA"":0.019047619,""EFA"":0.019047619,""EEM"":0.019047619,""VEA"":0.019047619,""VWO"":0.019047619,""AGG"":0.019047619,""BND"":0.019047619,""SHY"":0.019047619,""IEF"":0.019047619,""TLT"":0.6,""TIP"":0.019047619,""LQD"":0.019047619,""HYG"":0.019047619,""GLD"":0.019047619,""SLV"":0.019047619,""DBC"":0.019047619,""VNQ"":0.019047619,""UUP"":0.019047619,""BIL"":0.019047619}","{""SPY"":0.019047619,""QQQ"":0.019047619,""IWM"":0.019047619,""DIA"":0.019047619,""EFA"":0.019047619,""EEM"":0.019047619,""VEA"":0.019047619,""VWO"":0.019047619,""AGG"":0.019047619,""BND"":0.019047619,""SHY"":0.019047619,""IEF"":0.019047619,""TLT"":0.6,""TIP"":0.019047619,""LQD"":0.019047619,""HYG"":0.019047619,""GLD"":0.019047619,""SLV"":0.019047619,""DBC"":0.019047619,""VNQ"":0.019047619,""UUP"":0.019047619,""BIL"":0.019047619}",8a2a35ea3ef7744f0406f4b5
nl_baseline,tfidf,P1,P1,0.09272911026017053,2012-01-03,1,0.0,"{""SPY"":0.019047619,""QQQ"":0.019047619,""IWM"":0.019047619,""DIA"":0.019047619,""EFA"":0.019047619,""EEM"":0.019047619,""VEA"":0.019047619,""VWO"":0.019047619,""AGG"":0.019047619,""BND"":0.019047619,""SHY"":0.019047619,""IEF"":0.019047619,""TLT"":0.6,""TIP"":0.019047619,""LQD"":0.019047619,""HYG"":0.019047619,""GLD"":0.019047619,""SLV"":0.019047619,""DBC"":0.019047619,""VNQ"":0.019047619,""UUP"":0.019047619,""BIL"":0.019047619}","{""SPY"":0.019047619,""QQQ"":0.019047619,""IWM"":0.019047619,""DIA"":0.019047619,""EFA"":0.019047619,""EEM"":0.019047619,""VEA"":0.019047619,""VWO"":0.019047619,""AGG"":0.019047619,""BND"":0.019047619,""SHY"":0.019047619,""IEF"":0.019047619,""TLT"":0.6,""TIP"":0.019047619,""LQD"":0.019047619,""HYG"":0.019047619,""GLD"":0.019047619,""SLV"":0.019047619,""DBC"":0.019047619,""VNQ"":0.019047619,""UUP"":0.019047619,""BIL"":0.019047619}",055aa80fa424b872a05d4c6c
nl_baseline,rule,P2,P2,1.0,2012-01-03,1,0.0,"{""SPY"":0.019047619,""QQQ"":0.019047619,""IWM"":0.019047619,""DIA"":0.019047619,""EFA"":0.019047619,""EEM"":0.019047619,""VEA"":0.019047619,""VWO"":0.019047619,""AGG"":0.019047619,""BND"":0.019047619,""SHY"":0.019047619,""IEF"":0.019047619,""TLT"":0.019047619,""TIP"":0.019047619,""LQD"":0.019047619,""HYG"":0.019047619,""GLD"":0.019047619,""SLV"":0.019047619,""DBC"":0.019047619,""VNQ"":0.019047619,""UUP"":0.019047619,""BIL"":0.6}","{""SPY"":0.019047619,""QQQ"":0.019047619,""IWM"":0.019047619,""DIA"":0.019047619,""EFA"":0.019047619,""EEM"":0.019047619,""VEA"":0.019047619,""VWO"":0.019047619,""AGG"":0.019047619,""BND"":0.019047619,""SHY"":0.019047619,""IEF"":0.019047619,""TLT"":0.019047619,""TIP"":0.019047619,""LQD"":0.019047619,""HYG"":0.019047619,""GLD"":0.019047619,""SLV"":0.019047619,""DBC"":0.019047619,""VNQ"":0.019047619,""UUP"":0.019047619,""BIL"":0.6}",faa1edc1e4ae26f198b4fc4d
nl_baseline,tfidf,P2,P2,0.09977298455538249,2012-01-03,1,0.0,"{""SPY"":0.019047619,""QQQ"":0.019047619,""IWM"":0.019047619,""DIA"":0.019047619,""EFA"":0.019047619,""EEM"":0.019047619,""VEA"":0.019047619,""VWO"":0.019047619,""AGG"":0.019047619,""BND"":0.019047619,""SHY"":0.019047619,""IEF"":0.019047619,""TLT"":0.019047619,""TIP"":0.019047619,""LQD"":0.019047619,""HYG"":0.019047619,""GLD"":0.019047619,""SLV"":0.019047619,""DBC"":0.019047619,""VNQ"":0.019047619,""UUP"":0.019047619,""BIL"":0.6}","{""SPY"":0.019047619,""QQQ"":0.019047619,""IWM"":0.019047619,""DIA"":0.019047619,""EFA"":0.019047619,""EEM"":0.019047619,""VEA"":0.019047619,""VWO"":0.019047619,""AGG"":0.019047619,""BND"":0.019047619,""SHY"":0.019047619,""IEF"":0.019047619,""TLT"":0.019047619,""TIP"":0.019047619,""LQD"":0.019047619,""HYG"":0.019047619,""GLD"":0.019047619,""SLV"":0.019047619,""DBC"":0.019047619,""VNQ"":0.019047619,""UUP"":0.019047619,""BIL"":0.6}",cd8c0b2989e449386c23d17f
nl_baseline,rule,P3,P3,1.0,2012-01-03,1,0.0,"{""SPY"":0.019047619,""QQQ"":0.019047619,""IWM"":0.019047619,""DIA"":0.019047619,""EFA"":0.019047619,""EEM"":0.019047619,""VEA"":0.019047619,""VWO"":0.019047619,""AGG"":0.019047619,""BND"":0.019047619,""SHY"":0.019047619,""IEF"":0.019047619,""TLT"":0.019047619,""TIP"":0.019047619,""LQD"":0.019047619,""HYG"":0.019047619,""GLD"":0.6,""SLV"":0.019047619,""DBC"":0.019047619,""VNQ"":0.019047619,""UUP"":0.019047619,""BIL"":0.019047619}","{""SPY"":0.019047619,""QQQ"":0.019047619,""IWM"":0.019047619,""DIA"":0.019047619,""EFA"":0.019047619,""EEM"":0.019047619,""VEA"":0.019047619,""VWO"":0.019047619,""AGG"":0.019047619,""BND"":0.019047619,""SHY"":0.019047619,""IEF"":0.019047619,""TLT"":0.019047619,""TIP"":0.019047619,""LQD"":0.019047619,""HYG"":0.019047619,""GLD"":0.6,""SLV"":0.019047619,""DBC"":0.019047619,""VNQ"":0.019047619,""UUP"":0.019047619,""BIL"":0.019047619}",eb59f2572eeb89f5eb6a2c43
nl_baseline,tfidf,P3,P3,0.10306444828113322,2012-01-03,1,0.0,"{""SPY"":0.019047619,""QQQ"":0.019047619,""IWM"":0.019047619,""DIA"":0.019047619,""EFA"":0.019047619,""EEM"":0.019047619,""VEA"":0.019047619,""VWO"":0.019047619,""AGG"":0.019047619,""BND"":0.019047619,""SHY"":0.019047619,""IEF"":0.019047619,""TLT"":0.019047619,""TIP"":0.019047619,""LQD"":0.019047619,""HYG"":0.019047619,""GLD"":0.6,""SLV"":0.019047619,""DBC"":0.019047619,""VNQ"":0.019047619,""UUP"":0.019047619,""BIL"":0.019047619}","{""SPY"":0.019047619,""QQQ"":0.019047619,""IWM"":0.019047619,""DIA"":0.019047619,""EFA"":0.019047619,""EEM"":0.019047619,""VEA"":0.019047619,""VWO"":0.019047619,""AGG"":0.019047619,""BND"":0.019047619,""SHY"":0.019047619,""IEF"":0.019047619,""TLT"":0.019047619,""TIP"":0.019047619,""LQD"":0.019047619,""HYG"":0.019047619,""GLD"":0.6,""SLV"":0.019047619,""DBC"":0.019047619,""VNQ"":0.019047619,""UUP"":0.019047619,""BIL"":0.019047619}",8cc8b1180815764a5924cd51
nl_baseline,rule,P4,P4,1.0,2012-01-03,1,0.0,"{""SPY"":0.0454545455,""QQQ"":0.0454545455,""IWM"":0.0454545455,""DIA"":0.0454545455,""EFA"":0.0454545455,""EEM"":0.0454545455,""VEA"":0.0454545455,""VWO"":0.0454545455,""AGG"":0.0454545455,""BND"":0.0454545455,""SHY"":0.0454545455,""IEF"":0.0454545455,""TLT"":0.0454545455,""TIP"":0.0454545455,""LQD"":0.0454545455,""HYG"":0.0454545455,""GLD"":0.0454545455,""SLV"":0.0454545455,""DBC"":0.0454545455,""VNQ"":0.0454545455,""UUP"":0.0454545455,""BIL"":0.0454545455}","{""SPY"":0.0454545455,""QQQ"":0.0454545455,""IWM"":0.0454545455,""DIA"":0.0454545455,""EFA"":0.0454545455,""EEM"":0.0454545455,""VEA"":0.0454545455,""VWO"":0.0454545455,""AGG"":0.0454545455,""BND"":0.0454545455,""SHY"":0.0454545455,""IEF"":0.0454545455,""TLT"":0.0454545455,""TIP"":0.0454545455,""LQD"":0.0454545455,""HYG"":0.0454545455,""GLD"":0.0454545455,""SLV"":0.0454545455,""DBC"":0.0454545455,""VNQ"":0.0454545455,""UUP"":0.0454545455,""BIL"":0.0454545455}",961dc25a0ea5bc4fe2464ba4
nl_baseline,tfidf,P4,P4,0.1676960851005751,2012-01-03,1,0.0,"{""SPY"":0.0454545455,""QQQ"":0.0454545455,""IWM"":0.0454545455,""DIA"":0.0454545455,""EFA"":0.0454545455,""EEM"":0.0454545455,""VEA"":0.0454545455,""VWO"":0.0454545455,""AGG"":0.0454545455,""BND"":0.0454545455,""SHY"":0.0454545455,""IEF"":0.0454545455,""TLT"":0.0454545455,""TIP"":0.0454545455,""LQD"":0.0454545455,""HYG"":0.0454545455,""GLD"":0.0454545455,""SLV"":0.0454545455,""DBC"":0.0454545455,""VNQ"":0.0454545455,""UUP"":0.0454545455,""BIL"":0.0454545455}","{""SPY"":0.0454545455,""QQQ"":0.0454545455,""IWM"":0.0454545455,""DIA"":0.0454545455,""EFA"":0.0454545455,""EEM"":0.0454545455,""VEA"":0.0454545455,""VWO"":0.0454545455,""AGG"":0.0454545455,""BND"":0.0454545455,""SHY"":0.0454545455,""IEF"":0.0454545455,""TLT"":0.0454545455,""TIP"":0.0454545455,""LQD"":0.0454545455,""HYG"":0.0454545455,""GLD"":0.0454545455,""SLV"":0.0454545455,""DBC"":0.0454545455,""VNQ"":0.0454545455,""UUP"":0.0454545455,""BIL"":0.0454545455}",50e0755ebf98f8e08378eeff
nl_baseline,rule,P5,P5,1.0,2012-01-03,1,0.0,"{""SPY"":0.0426688784,""QQQ"":0.009517603,""IWM"":0.0319983279,""DIA"":0.0568699531,""EFA"":0.0163223336,""EEM"":6.938893904e-18,""VEA"":0.0182521949,""VWO"":6.938893904e-18,""AGG"":0.1389065611,""BND"":0.0988611044,""SHY"":6.938893904e-18,""IEF"":0.067101013,""TLT"":0.044111696,""TIP"":0.0112736002,""LQD"":0.2164470947,""HYG"":0.1145309906,""GLD"":6.938893904e-18,""SLV"":6.938893904e-18,""DBC"":0.0074952185,""VNQ"":0.0842300536,""UUP"":0.041413377,""BIL"":6.938893904e-18}","{""SPY"":0.0426688784,""QQQ"":0.009517603,""IWM"":0.0319983279,""DIA"":0.0568699531,""EFA"":0.0163223336,""EEM"":6.938893904e-18,""VEA"":0.0182521949,""VWO"":6.938893904e-18,""AGG"":0.1389065611,""BND"":0.0988611044,""SHY"":6.938893904e-18,""IEF"":0.067101013,""TLT"":0.044111696,""TIP"":0.0112736002,""LQD"":0.2164470947,""HYG"":0.1145309906,""GLD"":6.938893904e-18,""SLV"":6.938893904e-18,""DBC"":0.0074952185,""VNQ"":0.0842300536,""UUP"":0.041413377,""BIL"":6.938893904e-18}",3916abbf4b454c54a5f69498
nl_baseline,tfidf,P5,P5,0.23868052189612618,2012-01-03,1,0.0,"{""SPY"":0.0426688784,""QQQ"":0.009517603,""IWM"":0.0319983279,""DIA"":0.0568699531,""EFA"":0.0163223336,""EEM"":6.938893904e-18,""VEA"":0.0182521949,""VWO"":6.938893904e-18,""AGG"":0.1389065611,""BND"":0.0988611044,""SHY"":6.938893904e-18,""IEF"":0.067101013,""TLT"":0.044111696,""TIP"":0.0112736002,""LQD"":0.2164470947,""HYG"":0.1145309906,""GLD"":6.938893904e-18,""SLV"":6.938893904e-18,""DBC"":0.0074952185,""VNQ"":0.0842300536,""UUP"":0.041413377,""BIL"":6.938893904e-18}","{""SPY"":0.0426688784,""QQQ"":0.009517603,""IWM"":0.0319983279,""DIA"":0.0568699531,""EFA"":0.0163223336,""EEM"":6.938893904e-18,""VEA"":0.0182521949,""VWO"":6.938893904e-18,""AGG"":0.1389065611,""BND"":0.0988611044,""SHY"":6.938893904e-18,""IEF"":0.067101013,""TLT"":0.044111696,""TIP"":0.0112736002,""LQD"":0.2164470947,""HYG"":0.1145309906,""GLD"":6.938893904e-18,""SLV"":6.938893904e-18,""DBC"":0.0074952185,""VNQ"":0.0842300536,""UUP"":0.041413377,""BIL"":6.938893904e-18}",90bbcc6e898d5c98cbc9ef40
nl_baseline,rule,P6,P6,1.0,2012-01-03,1,0.0,"{""SPY"":0.002672114,""QQQ"":0.0122774091,""IWM"":0.0003771048,""DIA"":0.0270043549,""EFA"":0.0001889172,""EEM"":0.0000582291,""VEA"":0.0001876954,""VWO"":0.00006602,""AGG"":0.1114885895,""BND"":0.1094442998,""SHY"":0.0209873015,""IEF"":0.1464428429,""TLT"":0.2214661484,""TIP"":0.1528905932,""LQD"":0.1015263463,""HYG"":0.0434878028,""GLD"":0.016313331,""SLV"":0.0000399702,""DBC"":0.0018343989,""VNQ"":0.0096323572,""UUP"":0.0029275066,""BIL"":0.0186866672}","{""SPY"":0.002672114,""QQQ"":0.0122774091,""IWM"":0.0003771048,""DIA"":0.0270043549,""EFA"":0.0001889172,""EEM"":0.0000582291,""VEA"":0.0001876954,""VWO"":0.00006602,""AGG"":0.1114885895,""BND"":0.1094442998,""SHY"":0.0209873015,""IEF"":0.1464428429,""TLT"":0.2214661484,""TIP"":0.1528905932,""LQD"":0.1015263463,""HYG"":0.0434878028,""GLD"":0.016313331,""SLV"":0.0000399702,""DBC"":0.0018343989,""VNQ"":0.0096323572,""UUP"":0.0029275066,""BIL"":0.0186866672}",5bb77cc6d7cc3a39d40c2651
nl_baseline,tfidf,P6,P6,0.17823350988662123,2012-01-03,1,0.0,"{""SPY"":0.002672114,""QQQ"":0.0122774091,""IWM"":0.0003771048,""DIA"":0.0270043549,""EFA"":0.0001889172,""EEM"":0.0000582291,""VEA"":0.0001876954,""VWO"":0.00006602,""AGG"":0.1114885895,""BND"":0.1094442998,""SHY"":0.0209873015,""IEF"":0.1464428429,""TLT"":0.2214661484,""TIP"":0.1528905932,""LQD"":0.1015263463,""HYG"":0.0434878028,""GLD"":0.016313331,""SLV"":0.0000399702,""DBC"":0.0018343989,""VNQ"":0.0096323572,""UUP"":0.0029275066,""BIL"":0.0186866672}","{""SPY"":0.002672114,""QQQ"":0.0122774091,""IWM"":0.0003771048,""DIA"":0.0270043549,""EFA"":0.0001889172,""EEM"":0.0000582291,""VEA"":0.0001876954,""VWO"":0.00006602,""AGG"":0.1114885895,""BND"":0.1094442998,""SHY"":0.0209873015,""IEF"":0.1464428429,""TLT"":0.2214661484,""TIP"":0.1528905932,""LQD"":0.1015263463,""HYG"":0.0434878028,""GLD"":0.016313331,""SLV"":0.0000399702,""DBC"":0.0018343989,""VNQ"":0.0096323572,""UUP"":0.0029275066,""BIL"":0.0186866672}",b257c433b8d45f7a83e580ce
